ParkName,UnitCode,ParkType,Region,State,Year,Month,RecreationVisits,NonRecreationVisits,RecreationHours,ConcessionerLodging,ConcessionerCamping,TentCampers,RVCampers,Backcountry,MiscellaneousOvernightStays,MonthName,TotalOvernightStays
Great Sand Dunes NP & PRES,GRSA,National Park,Intermountain,CO,2008,7,61275,45,382194,0,0,5983,1907,318,943,July,8208
Great Sand Dunes NP & PRES,GRSA,National Park,Intermountain,CO,2008,8,47518,45,305551,0,0,4825,1660,373,551,August,6858
Great Sand Dunes NP & PRES,GRSA,National Park,Intermountain,CO,2008,9,26812,45,218988,0,0,2848,2379,81,509,September,5308
Great Sand Dunes NP & PRES,GRSA,National Park,Intermountain,CO,2008,10,13767,35,57750,0,0,1129,858,223,0,October,2210
Great Sand Dunes NP & PRES,GRSA,National Park,Intermountain,CO,2008,11,5090,35,17271,0,0,251,188,77,0,November,516
Great Sand Dunes NP & PRES,GRSA,National Park,Intermountain,CO,2008,12,1882,35,5258,0,0,43,59,6,0,December,108
Great Sand Dunes NP & PRES,GRSA,National Park,Intermountain,CO,2009,1,1130,35,3582,0,0,53,23,20,0,January,96
Great Sand Dunes NP & PRES,GRSA,National Park,Intermountain,CO,2009,2,2474,35,7068,0,0,89,50,16,0,February,155
Great Sand Dunes NP & PRES,GRSA,National Park,Intermountain,CO,2009,3,9912,35,37743,0,0,974,241,93,0,March,1308
Great Sand Dunes NP & PRES,GRSA,National Park,Intermountain,CO,2009,4,9068,35,42820,0,0,1020,594,93,107,April,1707
Great Sand Dunes NP & PRES,GRSA,National Park,Intermountain,CO,2009,5,43265,45,328594,0,0,4663,2218,486,1452,May,7367
Great Sand Dunes NP & PRES,GRSA,National Park,Intermountain,CO,2009,6,63117,45,427850,0,0,5867,2845,457,1481,June,9169
Great Sand Dunes NP & PRES,GRSA,National Park,Intermountain,CO,2009,7,63938,45,425926,0,0,6310,2247,375,1556,July,8932
Great Sand Dunes NP & PRES,GRSA,National Park,Intermountain,CO,2009,8,48506,45,345133,0,0,5227,2165,408,921,August,7800
Great Sand Dunes NP & PRES,GRSA,National Park,Intermountain,CO,2009,9,27018,45,219491,0,0,3086,1957,187,588,September,5230
Great Sand Dunes NP & PRES,GRSA,National Park,Intermountain,CO,2009,10,14490,35,68578,0,0,1419,983,182,306,October,2584
Great Sand Dunes NP & PRES,GRSA,National Park,Intermountain,CO,2009,11,4822,35,16425,0,0,294,162,37,0,November,493
Great Sand Dunes NP & PRES,GRSA,National Park,Intermountain,CO,2009,12,2215,35,4990,0,0,26,13,1,0,December,40
Great Sand Dunes NP & PRES,GRSA,National Park,Intermountain,CO,2010,1,1328,35,4067,0,0,63,40,0,0,January,103
Great Sand Dunes NP & PRES,GRSA,National Park,Intermountain,CO,2010,2,2110,35,5262,0,0,59,13,3,0,February,75
Great Sand Dunes NP & PRES,GRSA,National Park,Intermountain,CO,2010,3,9530,35,20978,0,0,0,0,145,0,March,145
Great Sand Dunes NP & PRES,GRSA,National Park,Intermountain,CO,2010,4,9083,35,39486,0,0,729,294,37,491,April,1060
Great Sand Dunes NP & PRES,GRSA,National Park,Intermountain,CO,2010,5,44932,45,340210,0,0,4316,2373,575,1588,May,7264
Great Sand Dunes NP & PRES,GRSA,National Park,Intermountain,CO,2010,6,56799,45,416644,0,0,5838,2789,409,1607,June,9036
Great Sand Dunes NP & PRES,GRSA,National Park,Intermountain,CO,2010,7,60734,45,401125,0,0,5808,2492,303,1225,July,8603
Great Sand Dunes NP & PRES,GRSA,National Park,Intermountain,CO,2010,8,46552,45,333377,0,0,5359,1973,231,901,August,7563
Great Sand Dunes NP & PRES,GRSA,National Park,Intermountain,CO,2010,9,28728,45,241093,0,0,3412,2257,222,561,September,5891
Great Sand Dunes NP & PRES,GRSA,National Park,Intermountain,CO,2010,10,16344,35,75579,0,0,1469,1096,217,331,October,2782
Great Sand Dunes NP & PRES,GRSA,National Park,Intermountain,CO,2010,11,4759,35,16448,0,0,307,168,27,0,November,502
Great Sand Dunes NP & PRES,GRSA,National Park,Intermountain,CO,2010,12,2385,35,6117,0,0,63,33,2,0,December,98
Great Sand Dunes NP & PRES,GRSA,National Park,Intermountain,CO,2011,1,1428,35,3422,0,0,26,7,10,0,January,43
Great Sand Dunes NP & PRES,GRSA,National Park,Intermountain,CO,2011,2,2316,35,5643,0,0,50,20,4,0,February,74
Great Sand Dunes NP & PRES,GRSA,National Park,Intermountain,CO,2011,3,9919,35,38658,0,0,848,403,135,0,March,1386
Great Sand Dunes NP & PRES,GRSA,National Park,Intermountain,CO,2011,4,9453,35,45064,0,0,1007,495,179,245,April,1681
Great Sand Dunes NP & PRES,GRSA,National Park,Intermountain,CO,2011,5,43793,45,321124,0,0,3967,2142,560,1646,May,6669
Great Sand Dunes NP & PRES,GRSA,National Park,Intermountain,CO,2011,6,58163,45,403337,0,0,5742,2581,235,1549,June,8558
Great Sand Dunes NP & PRES,GRSA,National Park,Intermountain,CO,2011,7,62020,45,407914,0,0,5983,2350,658,1018,July,8991
Great Sand Dunes NP & PRES,GRSA,National Park,Intermountain,CO,2011,8,44320,45,262445,0,0,3244,2855,0,0,August,6099
Great Sand Dunes NP & PRES,GRSA,National Park,Intermountain,CO,2011,9,26900,45,226331,0,0,3260,1818,210,771,September,5288
Great Sand Dunes NP & PRES,GRSA,National Park,Intermountain,CO,2011,10,14625,35,61952,0,0,1003,908,158,312,October,2069
Great Sand Dunes NP & PRES,GRSA,National Park,Intermountain,CO,2011,11,4718,35,13689,0,0,191,86,36,0,November,313
Great Sand Dunes NP & PRES,GRSA,National Park,Intermountain,CO,2011,12,2403,35,6356,0,0,79,23,16,0,December,118
Great Sand Dunes NP & PRES,GRSA,National Park,Intermountain,CO,2012,1,1596,35,4610,0,0,56,30,17,0,January,103
Great Sand Dunes NP & PRES,GRSA,National Park,Intermountain,CO,2012,2,1856,35,4693,0,0,30,26,15,0,February,71
Great Sand Dunes NP & PRES,GRSA,National Park,Intermountain,CO,2012,3,11076,35,45324,0,0,1122,386,185,0,March,1693
Great Sand Dunes NP & PRES,GRSA,National Park,Intermountain,CO,2012,4,9905,35,54530,0,0,1399,647,161,321,April,2207
Great Sand Dunes NP & PRES,GRSA,National Park,Intermountain,CO,2012,5,37522,45,239853,0,0,2858,1221,613,1146,May,4692
Great Sand Dunes NP & PRES,GRSA,National Park,Intermountain,CO,2012,6,49878,45,353710,0,0,4363,2795,484,1289,June,7642
Great Sand Dunes NP & PRES,GRSA,National Park,Intermountain,CO,2012,7,51518,45,333778,0,0,4930,2178,430,587,July,7538
Great Sand Dunes NP & PRES,GRSA,National Park,Intermountain,CO,2012,8,42154,45,214613,0,0,2627,1125,366,471,August,4118
Great Sand Dunes NP & PRES,GRSA,National Park,Intermountain,CO,2012,9,27384,45,176281,0,0,2439,1132,218,488,September,3789
Great Sand Dunes NP & PRES,GRSA,National Park,Intermountain,CO,2012,10,14126,35,63878,0,0,1475,799,73,238,October,2347
Great Sand Dunes NP & PRES,GRSA,National Park,Intermountain,CO,2012,11,5408,35,17693,0,0,320,145,33,0,November,498
Great Sand Dunes NP & PRES,GRSA,National Park,Intermountain,CO,2012,12,2251,35,5888,0,0,63,20,18,0,December,101
Great Sand Dunes NP & PRES,GRSA,National Park,Intermountain,CO,2013,1,1399,35,3418,0,0,30,13,2,0,January,45
Great Sand Dunes NP & PRES,GRSA,National Park,Intermountain,CO,2013,2,1059,35,2988,0,0,33,23,7,0,February,63
Great Sand Dunes NP & PRES,GRSA,National Park,Intermountain,CO,2013,3,10845,35,34876,0,0,584,224,147,0,March,955
Great Sand Dunes NP & PRES,GRSA,National Park,Intermountain,CO,2013,4,10486,35,50508,0,0,1125,373,120,525,April,1618
Great Sand Dunes NP & PRES,GRSA,National Park,Intermountain,CO,2013,5,34661,45,222449,0,0,2597,1109,562,1137,May,4268
Great Sand Dunes NP & PRES,GRSA,National Park,Intermountain,CO,2013,6,47565,45,378483,0,0,5716,2449,474,1343,June,8639
Great Sand Dunes NP & PRES,GRSA,National Park,Intermountain,CO,2013,7,51852,45,263943,0,0,3287,1096,301,957,July,4684
Great Sand Dunes NP & PRES,GRSA,National Park,Intermountain,CO,2013,8,40309,45,236416,0,0,2980,1251,428,844,August,4659
Great Sand Dunes NP & PRES,GRSA,National Park,Intermountain,CO,2013,9,30624,45,125932,0,0,1092,531,146,533,September,1769
Great Sand Dunes NP & PRES,GRSA,National Park,Intermountain,CO,2013,10,6776,35,26790,0,0,505,257,85,122,October,847
Great Sand Dunes NP & PRES,GRSA,National Park,Intermountain,CO,2013,11,4953,35,10182,0,0,0,0,24,0,November,24
Great Sand Dunes NP & PRES,GRSA,National Park,Intermountain,CO,2013,12,2312,35,4679,0,0,0,0,4,0,December,4
Great Sand Dunes NP & PRES,GRSA,National Park,Intermountain,CO,2014,1,1404,35,2946,0,0,0,0,10,0,January,10
Great Sand Dunes NP & PRES,GRSA,National Park,Intermountain,CO,2014,2,1095,35,2301,0,0,0,0,8,0,February,8
Great Sand Dunes NP & PRES,GRSA,National Park,Intermountain,CO,2014,3,9348,35,21800,0,0,0,0,243,0,March,243
Great Sand Dunes NP & PRES,GRSA,National Park,Intermountain,CO,2014,4,10868,35,53739,0,0,1099,673,124,430,April,1896
Great Sand Dunes NP & PRES,GRSA,National Park,Intermountain,CO,2014,5,30445,45,304147,0,0,3864,2409,741,1575,May,7014
Great Sand Dunes NP & PRES,GRSA,National Park,Intermountain,CO,2014,6,49808,45,383370,0,0,5032,3056,613,1296,June,8701
Great Sand Dunes NP & PRES,GRSA,National Park,Intermountain,CO,2014,7,55238,45,379209,0,0,5217,2782,426,1026,July,8425
Great Sand Dunes NP & PRES,GRSA,National Park,Intermountain,CO,2014,8,52500,45,363962,0,0,5475,2373,668,605,August,8516
Great Sand Dunes NP & PRES,GRSA,National Park,Intermountain,CO,2014,9,32678,45,245924,0,0,3237,2402,344,396,September,5983
Great Sand Dunes NP & PRES,GRSA,National Park,Intermountain,CO,2014,10,22024,35,98102,0,0,1957,1485,201,290,October,3643
Great Sand Dunes NP & PRES,GRSA,National Park,Intermountain,CO,2014,11,4202,35,8722,0,0,0,0,23,0,November,23
Great Sand Dunes NP & PRES,GRSA,National Park,Intermountain,CO,2014,12,2164,35,4382,0,0,0,0,4,0,December,4
Great Sand Dunes NP & PRES,GRSA,National Park,Intermountain,CO,2015,1,1354,35,2778,0,0,0,0,7,0,January,7
Great Sand Dunes NP & PRES,GRSA,National Park,Intermountain,CO,2015,2,1003,35,2283,0,0,0,0,20,0,February,20
Great Sand Dunes NP & PRES,GRSA,National Park,Intermountain,CO,2015,3,8221,35,19713,0,0,0,0,246,0,March,246
Great Sand Dunes NP & PRES,GRSA,National Park,Intermountain,CO,2015,4,10587,35,75533,0,0,1789,1238,287,644,April,3314
Great Sand Dunes NP & PRES,GRSA,National Park,Intermountain,CO,2015,5,40804,45,354498,0,0,4676,2673,695,1597,May,8044
Great Sand Dunes NP & PRES,GRSA,National Park,Intermountain,CO,2015,6,60712,45,415250,0,0,5726,2521,803,1343,June,9050
Great Sand Dunes NP & PRES,GRSA,National Park,Intermountain,CO,2015,7,56935,45,406004,0,0,6032,2551,533,1172,July,9116
Great Sand Dunes NP & PRES,GRSA,National Park,Intermountain,CO,2015,8,54096,45,377811,0,0,5726,2495,493,766,August,8714
Great Sand Dunes NP & PRES,GRSA,National Park,Intermountain,CO,2015,9,36735,45,217891,0,0,2574,1709,356,435,September,4639
Great Sand Dunes NP & PRES,GRSA,National Park,Intermountain,CO,2015,10,23159,35,109790,0,0,2211,1841,284,305,October,4336
Great Sand Dunes NP & PRES,GRSA,National Park,Intermountain,CO,2015,11,3861,35,7943,0,0,0,0,17,0,November,17
Great Sand Dunes NP & PRES,GRSA,National Park,Intermountain,CO,2015,12,2046,35,4259,0,0,0,0,13,0,December,13
Great Sand Dunes NP & PRES,GRSA,National Park,Intermountain,CO,2016,1,1503,35,3283,0,0,0,0,20,0,January,20
Great Sand Dunes NP & PRES,GRSA,National Park,Intermountain,CO,2016,2,3485,35,7604,0,0,0,0,46,0,February,46
Great Sand Dunes NP & PRES,GRSA,National Park,Intermountain,CO,2016,3,10009,35,23013,0,0,0,0,245,0,March,245
Great Sand Dunes NP & PRES,GRSA,National Park,Intermountain,CO,2016,4,13851,35,80846,0,0,1723,1247,187,705,April,3157
Great Sand Dunes NP & PRES,GRSA,National Park,Intermountain,CO,2016,5,50657,45,366230,0,0,4709,2653,693,1296,May,8055
Great Sand Dunes NP & PRES,GRSA,National Park,Intermountain,CO,2016,6,77174,45,471509,0,0,5230,3135,1157,1657,June,9522
Great Sand Dunes NP & PRES,GRSA,National Park,Intermountain,CO,2016,7,79425,45,472544,0,0,6188,2445,785,1601,July,9418
Great Sand Dunes NP & PRES,GRSA,National Park,Intermountain,CO,2016,8,59329,45,387430,0,0,5551,2409,548,957,August,8508
Great Sand Dunes NP & PRES,GRSA,National Park,Intermountain,CO,2016,9,47478,45,347974,0,0,4627,3214,461,591,September,8302
Great Sand Dunes NP & PRES,GRSA,National Park,Intermountain,CO,2016,10,30776,35,144738,0,0,2729,2429,246,647,October,5404
Great Sand Dunes NP & PRES,GRSA,National Park,Intermountain,CO,2016,11,10574,35,22514,0,0,0,0,107,0,November,107
Great Sand Dunes NP & PRES,GRSA,National Park,Intermountain,CO,2016,12,4047,35,8274,0,0,0,0,13,0,December,13
Great Sand Dunes NP & PRES,GRSA,National Park,Intermountain,CO,2017,1,3173,35,6609,0,0,0,0,21,0,January,21
Great Sand Dunes NP & PRES,GRSA,National Park,Intermountain,CO,2017,2,6547,35,13356,0,0,0,0,21,0,February,21
Great Sand Dunes NP & PRES,GRSA,National Park,Intermountain,CO,2017,3,24744,35,51669,0,0,0,0,168,0,March,168
Great Sand Dunes NP & PRES,GRSA,National Park,Intermountain,CO,2017,4,23064,35,100274,0,0,1818,1422,240,451,April,3480
Great Sand Dunes NP & PRES,GRSA,National Park,Intermountain,CO,2017,5,67737,45,397242,0,0,4363,2983,818,1071,May,8164
Great Sand Dunes NP & PRES,GRSA,National Park,Intermountain,CO,2017,6,96529,45,474809,0,0,5280,2640,892,1111,June,8812
Great Sand Dunes NP & PRES,GRSA,National Park,Intermountain,CO,2017,7,97242,45,499707,0,0,6593,2554,617,970,July,9764
Great Sand Dunes NP & PRES,GRSA,National Park,Intermountain,CO,2017,8,73579,45,340651,0,0,3778,1482,670,899,August,5930
Great Sand Dunes NP & PRES,GRSA,National Park,Intermountain,CO,2017,9,47673,45,263545,0,0,2739,2043,514,640,September,5296
Great Sand Dunes NP & PRES,GRSA,National Park,Intermountain,CO,2017,10,29763,35,124897,0,0,2211,1848,211,481,October,4270
Great Sand Dunes NP & PRES,GRSA,National Park,Intermountain,CO,2017,11,10510,35,22317,0,0,0,0,103,0,November,103
Great Sand Dunes NP & PRES,GRSA,National Park,Intermountain,CO,2017,12,6374,35,13259,0,0,0,0,38,0,December,38
Great Sand Dunes NP & PRES,GRSA,National Park,Intermountain,CO,2018,1,3551,35,7834,0,0,0,0,57,0,January,57
Great Sand Dunes NP & PRES,GRSA,National Park,Intermountain,CO,2018,2,5579,35,11986,0,0,0,0,66,0,February,66
Great Sand Dunes NP & PRES,GRSA,National Park,Intermountain,CO,2018,3,26387,35,56514,0,0,0,0,291,0,March,291
Great Sand Dunes NP & PRES,GRSA,National Park,Intermountain,CO,2018,4,20899,35,104196,0,0,2000,1538,261,753,April,3799
Great Sand Dunes NP & PRES,GRSA,National Park,Intermountain,CO,2018,5,63953,45,459447,0,0,4953,3594,1018,2130,May,9565
Great Sand Dunes NP & PRES,GRSA,National Park,Intermountain,CO,2018,6,77494,45,454161,0,0,5240,3277,735,1275,June,9252
Great Sand Dunes NP & PRES,GRSA,National Park,Intermountain,CO,2018,7,79486,45,456315,0,0,6260,2541,563,1097,July,9364
Great Sand Dunes NP & PRES,GRSA,National Park,Intermountain,CO,2018,8,71774,45,430398,0,0,5686,2838,682,904,August,9206
Great Sand Dunes NP & PRES,GRSA,National Park,Intermountain,CO,2018,9,49941,45,347875,0,0,3759,3617,480,880,September,7856
Great Sand Dunes NP & PRES,GRSA,National Park,Intermountain,CO,2018,10,29007,35,127308,0,0,1934,2260,256,605,October,4450
Great Sand Dunes NP & PRES,GRSA,National Park,Intermountain,CO,2018,11,10430,35,21522,0,0,0,0,51,0,November,51
Great Sand Dunes NP & PRES,GRSA,National Park,Intermountain,CO,2018,12,4404,35,9001,0,0,0,0,15,0,December,15
Great Sand Dunes NP & PRES,GRSA,National Park,Intermountain,CO,2019,1,4404,35,8835,0,0,0,0,2,0,January,2
Great Sand Dunes NP & PRES,GRSA,National Park,Intermountain,CO,2019,2,5154,35,10487,0,0,0,0,15,0,February,15
Great Sand Dunes NP & PRES,GRSA,National Park,Intermountain,CO,2019,3,19541,35,41801,0,0,0,0,202,0,March,202
Great Sand Dunes NP & PRES,GRSA,National Park,Intermountain,CO,2019,4,25183,35,116321,0,0,1970,1884,304,636,April,4158
Great Sand Dunes NP & PRES,GRSA,National Park,Intermountain,CO,2019,5,68473,45,431309,0,0,4333,3901,847,1344,May,9081
Great Sand Dunes NP & PRES,GRSA,National Park,Intermountain,CO,2019,6,122086,45,577481,0,0,5072,3432,1378,1902,June,9882
Great Sand Dunes NP & PRES,GRSA,National Park,Intermountain,CO,2019,7,103293,45,496618,0,0,5643,3043,699,815,July,9385
Great Sand Dunes NP & PRES,GRSA,National Park,Intermountain,CO,2019,8,81085,45,473547,0,0,5834,2960,715,1444,August,9509
Great Sand Dunes NP & PRES,GRSA,National Park,Intermountain,CO,2019,9,52946,45,390775,0,0,4501,4023,479,1015,September,9003
Great Sand Dunes NP & PRES,GRSA,National Park,Intermountain,CO,2019,10,32180,35,141686,0,0,2023,2624,236,733,October,4883
Great Sand Dunes NP & PRES,GRSA,National Park,Intermountain,CO,2019,11,8606,35,17710,0,0,0,0,38,0,November,38
Great Sand Dunes NP & PRES,GRSA,National Park,Intermountain,CO,2019,12,4595,35,9438,0,0,0,0,18,0,December,18
Great Sand Dunes NP & PRES,GRSA,National Park,Intermountain,CO,2020,1,5232,35,10672,0,0,0,0,15,0,January,15
Great Sand Dunes NP & PRES,GRSA,National Park,Intermountain,CO,2020,2,5820,35,11944,0,0,0,0,22,0,February,22
Great Sand Dunes NP & PRES,GRSA,National Park,Intermountain,CO,2020,3,19560,35,40598,0,0,0,0,108,0,March,108
Great Sand Dunes NP & PRES,GRSA,National Park,Intermountain,CO,2020,4,5227,35,11683,0,0,0,0,99,0,April,99
Great Sand Dunes NP & PRES,GRSA,National Park,Intermountain,CO,2020,5,0,45,0,0,0,0,0,0,0,May,0
Great Sand Dunes NP & PRES,GRSA,National Park,Intermountain,CO,2020,6,78191,45,283629,0,0,2472,1508,512,0,June,4492
Great Sand Dunes NP & PRES,GRSA,National Park,Intermountain,CO,2020,7,102800,45,484740,0,0,6016,2788,1035,0,July,9839
Great Sand Dunes NP & PRES,GRSA,National Park,Intermountain,CO,2020,8,97370,45,479240,0,0,6154,2640,1257,0,August,10051
Great Sand Dunes NP & PRES,GRSA,National Park,Intermountain,CO,2020,9,66495,45,317343,0,0,3359,2234,922,0,September,6515
Great Sand Dunes NP & PRES,GRSA,National Park,Intermountain,CO,2020,10,53468,35,218097,0,0,3782,3755,550,0,October,8087
Great Sand Dunes NP & PRES,GRSA,National Park,Intermountain,CO,2020,11,17734,35,38172,0,0,0,0,210,0,November,210
Great Sand Dunes NP & PRES,GRSA,National Park,Intermountain,CO,2020,12,9635,35,21754,0,0,0,0,180,0,December,180
Great Sand Dunes NP & PRES,GRSA,National Park,Intermountain,CO,2021,1,4824,35,12297,0,0,0,0,192,0,January,192
Great Sand Dunes NP & PRES,GRSA,National Park,Intermountain,CO,2021,2,4748,35,10848,0,0,0,0,98,0,February,98
Great Sand Dunes NP & PRES,GRSA,National Park,Intermountain,CO,2021,3,16152,35,37230,0,0,0,0,357,0,March,357
Great Sand Dunes NP & PRES,GRSA,National Park,Intermountain,CO,2021,4,31134,35,208571,0,0,3653,4636,1276,1036,April,9565
Great Sand Dunes NP & PRES,GRSA,National Park,Intermountain,CO,2021,5,84669,45,535842,0,0,4089,4676,2444,1651,May,11209
Great Sand Dunes NP & PRES,GRSA,National Park,Intermountain,CO,2021,6,123564,45,607872,0,0,4792,3686,2382,1798,June,10860
Great Sand Dunes NP & PRES,GRSA,National Park,Intermountain,CO,2021,7,116377,45,606512,0,0,5079,3703,2071,2262,July,10853
Great Sand Dunes NP & PRES,GRSA,National Park,Intermountain,CO,2021,8,90498,45,538103,0,0,5148,3653,1763,1966,August,10564
Great Sand Dunes NP & PRES,GRSA,National Park,Intermountain,CO,2021,9,59895,45,446371,0,0,4445,4069,1210,1735,September,9724
Great Sand Dunes NP & PRES,GRSA,National Park,Intermountain,CO,2021,10,44515,35,226496,0,0,4066,4452,848,596,October,9366
Great Sand Dunes NP & PRES,GRSA,National Park,Intermountain,CO,2021,11,16903,35,36677,0,0,0,0,208,0,November,208
Great Sand Dunes NP & PRES,GRSA,National Park,Intermountain,CO,2021,12,9334,35,20284,0,0,0,0,117,0,December,117
Great Sand Dunes NP & PRES,GRSA,National Park,Intermountain,CO,2022,1,6013,35,12661,0,0,0,0,46,0,January,46
Great Sand Dunes NP & PRES,GRSA,National Park,Intermountain,CO,2022,2,8459,35,17567,0,0,0,0,47,0,February,47
Great Sand Dunes NP & PRES,GRSA,National Park,Intermountain,CO,2022,3,27374,35,58751,0,0,0,0,290,0,March,290
Great Sand Dunes NP & PRES,GRSA,National Park,Intermountain,CO,2022,4,30117,35,184347,0,0,3227,4029,819,918,April,8075
Great Sand Dunes NP & PRES,GRSA,National Park,Intermountain,CO,2022,5,70542,45,455102,0,0,3878,4287,1937,917,May,10102
Great Sand Dunes NP & PRES,GRSA,National Park,Intermountain,CO,2022,6,87842,45,526259,0,0,4798,3693,2090,1720,June,10581
Great Sand Dunes NP & PRES,GRSA,National Park,Intermountain,CO,2022,7,85479,45,523657,0,0,5234,3538,1582,2022,July,10354
Great Sand Dunes NP & PRES,GRSA,National Park,Intermountain,CO,2022,8,64944,45,441395,0,0,5709,2861,1282,1078,August,9852
Great Sand Dunes NP & PRES,GRSA,National Park,Intermountain,CO,2022,9,51502,45,401841,0,0,5092,3406,1165,823,September,9663
Great Sand Dunes NP & PRES,GRSA,National Park,Intermountain,CO,2022,10,40677,35,202795,0,0,3861,3323,815,801,October,7999
Great Sand Dunes NP & PRES,GRSA,National Park,Intermountain,CO,2022,11,13024,35,28187,0,0,0,0,155,0,November,155
Great Sand Dunes NP & PRES,GRSA,National Park,Intermountain,CO,2022,12,7455,35,15545,0,0,0,0,46,0,December,46
Great Sand Dunes NP & PRES,GRSA,National Park,Intermountain,CO,2023,1,6714,35,13884,0,0,0,0,33,0,January,33
